TGs,Potential_TFs,Predicted_TFBS,match_score
GRB10,KLF3,-,8.29502611113045
ASNS,KLF3,-,6.99339557632924
TJP2,KLF3,-,6.91276043561356
LCN8,KLF3,-,7.88475419002698
ASB9,KLF3,-,7.01261942878984
PNCK,KLF3,-,7.10577074174999
L1CAM,KLF3,-,6.75226967972102
PRKCZ,KLF4,-,6.17338196775939
P3H1,KLF4,-,6.21666565145885
HIPK1,KLF4,-,6.31068583856762
SYT6,KLF4,-,7.08520579456732
SCAMP3,KLF4,-,6.19133323061819
KIAA1614-AS1,KLF4,-,6.17338196775939
SHTN1,KLF4,-,6.29723134913952
KNDC1,KLF4,-,7.08520579456732
MYO7A,KLF4,-,6.16727280544916
BTG4,KLF4,-,7.08520579456732
DIXDC1,KLF4,-,6.31068583856762
SIAE,KLF4,-,6.16231023078659
KLRK1,KLF4,-,6.19848148798412
EXOC3L4,KLF4,-,6.18871757754695
ATP10A,KLF4,-,6.27111064929109
CARHSP1,KLF4,-,6.33014199771399
USP7,KLF4,-,6.19224691764992
KIFC3,KLF4,-,6.16727280544916
CARMIL2,KLF4,-,6.19133323061819
TMEM102,KLF4,-,6.33014199771399
RHBDL3,KLF4,-,6.19224691764992
ERBB2,KLF4,-,7.08520579456732
HGS,KLF4,-,6.19133323061819
POLRMT,KLF4,-,7.08520579456732
POLRMT,KLF4,-,6.29723134913952
MAP2K2,KLF4,-,6.19133323061819
ELOF1,KLF4,-,6.39753985287847
MAN2B1,KLF4,-,7.08520579456732
TM6SF2,KLF4,-,6.38643228504169
LINC01766,KLF4,-,6.24946880744135
RAB11FIP5,KLF4,-,6.19224691764992
KIF1A,KLF4,-,6.38643228504169
MIR1-1HG,KLF4,-,6.20301409227881
LINC00649,KLF4,-,6.33014199771399
ERG,KLF4,-,6.29723134913952
BRD1,KLF4,-,5.69876634335284
SBF1,KLF4,-,6.21666565145885
LINC00885,KLF4,-,6.31068583856762
LIFR-AS1,KLF4,-,6.38643228504169
DIAPH1,KLF4,-,7.08520579456732
CCNJL,KLF4,-,6.38643228504169
LINC00240,KLF4,-,6.26539562648474
DDR1,KLF4,-,6.17338196775939
NOTCH4,KLF4,-,7.08520579456732
GNG11,KLF4,-,6.17338196775939
ST3GAL1,KLF4,-,6.33014199771399
STOML2,KLF4,-,6.24946880744135
L1CAM,KLF4,-,7.08520579456732
TMEM79,KLF4,-,6.31068583856762
HHAT,KLF4,-,5.69876634335284
UEVLD,KLF4,-,6.33014199771399
TMPRSS4,KLF4,-,6.19133323061819
HRK,KLF4,-,7.08520579456732
GALNT9,KLF4,-,6.38643228504169
PAPLN,KLF4,-,6.23196543038242
ONECUT1,KLF4,-,7.08520579456732
PDIA2,KLF4,-,6.16231023078659
DOC2A,KLF4,-,6.19224691764992
ZC3H18,KLF4,-,5.69876634335284
PHF12,KLF4,-,6.17338196775939
ARHGAP27,KLF4,-,6.31068583856762
WFIKKN2,KLF4,-,6.17338196775939
ENDOV,KLF4,-,7.08520579456732
SLC38A10,KLF4,-,6.31068583856762
HGS,KLF4,-,6.15541278946859
POLRMT,KLF4,-,7.08520579456732
CRB3,KLF4,-,6.33014199771399
MAN2B1,KLF4,-,6.38643228504169
RFX1,KLF4,-,7.08520579456732
NPHS1,KLF4,-,6.26539562648474
CCDC85A,KLF4,-,6.31068583856762
KIF1A,KLF4,-,6.19133323061819
CABIN1,KLF4,-,6.16727280544916
SULT4A1,KLF4,-,6.38643228504169
HDAC10,KLF4,-,6.33014199771399
GNAT1,KLF4,-,6.19224691764992
ABTB1,KLF4,-,6.17338196775939
DZIP1L,KLF4,-,6.39753985287847
ANKDD1B,KLF4,-,6.38643228504169
LINC01843,KLF4,-,6.27111064929109
F13A1,KLF4,-,6.18871757754695
PTK7,KLF4,-,7.08520579456732
HDAC2-AS2,KLF4,-,6.15541278946859
ICA1,KLF4,-,6.38643228504169
GRB10,KLF4,-,5.69876634335284
ZHX2,KLF4,-,6.21666565145885
KHDRBS3,KLF4,-,6.33014199771399
TJP2,KLF4,-,7.08520579456732
LCN8,KLF4,-,5.69876634335284
SYT6,KLF6,-,6.54531592276898
LRRC71,KLF6,-,6.2379257514822
KNDC1,KLF6,-,6.35973698908683
RIC8A,KLF6,-,5.91735040584817
BAD,KLF6,-,6.40572798004745
BTG4,KLF6,-,5.86981909485838
SIAE,KLF6,-,6.09485228154792
PTHLH,KLF6,-,6.17535029755216
GALNT9,KLF6,-,5.8153010228832
ITPK1,KLF6,-,6.2379257514822
LINC00239,KLF6,-,5.82612348953401
GRIN2A,KLF6,-,6.2271032848314
CNEP1R1,KLF6,-,5.99392571809925
TMEM102,KLF6,-,6.34693941784377
ERBB2,KLF6,-,6.24875216793836
MAP3K14,KLF6,-,6.2379257514822
NFE2L1,KLF6,-,5.79827840420395
SPATA20,KLF6,-,5.78355908253552
NUP85,KLF6,-,5.83694990599016
ENDOV,KLF6,-,5.99392571809925
PYCR1,KLF6,-,6.10567474819873
DUS1L,KLF6,-,5.8640095270597
POLRMT,KLF6,-,6.12889423459861
MAP2K2,KLF6,-,6.13351366082079
CRB3,KLF6,-,5.78509940256469
ELOF1,KLF6,-,6.86364469670581
MAN2B1,KLF6,-,5.9305177296734
TM6SF2,KLF6,-,6.35973698908683
PEPD,KLF6,-,6.20735147512224
EML2,KLF6,-,6.24875216793836
MEIS1,KLF6,-,6.06141850731812
ANKRD23,KLF6,-,6.13582499021056
KIF1A,KLF6,-,6.08018573042211
MIR1-1HG,KLF6,-,6.81493619252932
CDC45,KLF6,-,5.8640095270597
BRD1,KLF6,-,7.0283619495523
RUFY3,KLF6,-,6.09063060525847
SLC1A3,KLF6,-,6.10380960689773
LIFR-AS1,KLF6,-,6.08018573042211
CXXC5,KLF6,-,6.03954924655699
DIAPH1,KLF6,-,5.99664323131513
CCNJL,KLF6,-,6.35973698908683
STK10,KLF6,-,6.4099735467836
NOTCH4,KLF6,-,5.99664323131513
DTX2,KLF6,-,6.53302886631116
PVT1,KLF6,-,6.17535029755216
FAM225B,KLF6,-,6.10567474819873
ASB9,KLF6,-,5.91735040584817
L1CAM,KLF6,-,6.54531592276898
MMP23B,KLF6,-,5.86357962039832
FOXJ3,KLF6,-,6.09063060525847
ARTN,KLF6,-,6.03954924655699
NTNG1,KLF6,-,6.26807599349403
THEM5,KLF6,-,6.28900711018368
LEMD1,KLF6,-,5.93052940748743
HHAT,KLF6,-,7.22673845447751
HRK,KLF6,-,5.99664323131513
GALNT9,KLF6,-,6.35973698908683
MYCBP2-AS1,KLF6,-,5.90545674984191
ONECUT1,KLF6,-,6.12889423459861
CARHSP1,KLF6,-,6.65210086795538
HAS3,KLF6,-,5.83109039352531
TERF2,KLF6,-,6.24875216793836
COX4I1,KLF6,-,5.99392571809925
ZC3H18,KLF6,-,7.22673845447751
ACSF3,KLF6,-,6.2271032848314
WDR81,KLF6,-,5.90131262189679
RAP1GAP2,KLF6,-,6.03954924655699
MLLT6,KLF6,-,5.89038384987474
ARHGAP27,KLF6,-,6.2379257514822
ENDOV,KLF6,-,5.9305177296734
TCF4,KLF6,-,6.05653216474359
POLRMT,KLF6,-,6.35973698908683
CACTIN,KLF6,-,6.2271032848314
CHAF1A,KLF6,-,6.10567474819873
CRB3,KLF6,-,5.85702152361533
MAN2B1,KLF6,-,6.35973698908683
RFX1,KLF6,-,5.99664323131513
TPM4,KLF6,-,5.90131262189679
PEPD,KLF6,-,5.82612348953401
NPHS1,KLF6,-,6.41306491948551
FHL2,KLF6,-,5.82612348953401
KIF1A,KLF6,-,6.54531592276898
CDC45,KLF6,-,5.90131262189679
SULT4A1,KLF6,-,6.35973698908683
MOV10L1,KLF6,-,6.40572798004745
HDAC10,KLF6,-,5.81056546066177
ACOX2,KLF6,-,6.03954924655699
DZIP1L,KLF6,-,6.6652681917806
CLCN2,KLF6,-,6.41306491948551
GAK,KLF6,-,6.13351366082079
ANKDD1B,KLF6,-,6.29361148744509
LINC01843,KLF6,-,5.81056546066177
DDR1,KLF6,-,5.80369359321665
PTK7,KLF6,-,6.12889423459861
SPATS1,KLF6,-,6.16218297372693
TMEM184A,KLF6,-,5.87483199371051
CCZ1B,KLF6,-,5.91735040584817
ICA1,KLF6,-,6.35973698908683
GRB10,KLF6,-,7.09448745119404
RHBDD2,KLF6,-,5.7818672486534
ASNS,KLF6,-,6.24875216793836
XKR5,KLF6,-,5.79827840420395
KHDRBS3,KLF6,-,5.81056546066177
TJP2,KLF6,-,6.12889423459861
LCN8,KLF6,-,6.81493619252932
ASB9,KLF6,-,6.46690336466943
PNCK,KLF6,-,6.27347697676397
L1CAM,KLF6,-,6.2271032848314
PODN,KLF7,-,6.38780359222305
NOTCH2NLA,KLF7,-,6.38780359222305
ARHGEF2,KLF7,-,6.04395688879122
TMEM79,KLF7,-,5.89668760100724
MARK1,KLF7,-,5.89668760100724
SLC16A9,KLF7,-,6.1342647582872
SH2D4B,KLF7,-,6.1342647582872
CFAP46,KLF7,-,7.12946859521766
OSBPL5,KLF7,-,6.17272510600025
WT1-AS,KLF7,-,6.38780359222305
LTBR,KLF7,-,5.83610221026613
NCOR2,KLF7,-,6.50958438679282
ENOX1,KLF7,-,6.1342647582872
RNF31,KLF7,-,5.89668760100724
NYNRIN,KLF7,-,6.1342647582872
PRKD1,KLF7,-,6.1342647582872
CDKL1,KLF7,-,6.04395688879122
PAPLN,KLF7,-,6.1342647582872
ITPK1,KLF7,-,5.89668760100724
CCDC154,KLF7,-,6.1342647582872
HAS3,KLF7,-,5.83610221026613
CFDP1,KLF7,-,5.89668760100724
USP6,KLF7,-,6.1342647582872
RAI1,KLF7,-,6.1342647582872
ETV4,KLF7,-,6.1342647582872
HDAC5,KLF7,-,6.38780359222305
MYL4,KLF7,-,6.04395688879122
B4GALNT2,KLF7,-,7.12946859521766
CD79B,KLF7,-,6.04395688879122
MADCAM1,KLF7,-,6.01846839557701
GIPC1,KLF7,-,6.1342647582872
PGLYRP2,KLF7,-,6.1342647582872
COLGALT1,KLF7,-,5.86973611368442
BORCS8,KLF7,-,6.38780359222305
FUT2,KLF7,-,7.12946859521766
TMC4,KLF7,-,5.89668760100724
STPG4,KLF7,-,6.04395688879122
EPCAM-DT,KLF7,-,6.41104333542549
REEP1,KLF7,-,6.53054665471057
SMPD4,KLF7,-,6.1342647582872
LINC01876,KLF7,-,6.41104333542549
HOXD11,KLF7,-,6.50958438679282
LINC01116,KLF7,-,6.66384109721606
SP140,KLF7,-,6.1342647582872
AGAP1,KLF7,-,7.12946859521766
SLC37A1,KLF7,-,5.89668760100724
UPB1,KLF7,-,6.1342647582872
CSNK1E,KLF7,-,6.18969456098128
HDAC10,KLF7,-,6.66384109721606
SBF1,KLF7,-,5.86973611368442
EFHB,KLF7,-,7.12946859521766
GNAT1,KLF7,-,5.91365705598827
PCOLCE2,KLF7,-,5.91066244628573
MME,KLF7,-,6.43502415077321
CLCN2,KLF7,-,6.50958438679282
SPOCK3,KLF7,-,6.38780359222305
FAM149A,KLF7,-,6.50958438679282
FAM149A,KLF7,-,7.12946859521766
NME5,KLF7,-,6.03543785055804
CAPN11,KLF7,-,5.92217609422145
BVES-AS1,KLF7,-,6.41104333542549
GNG11,KLF7,-,6.66384109721606
RARRES2,KLF7,-,6.1342647582872
AGAP3,KLF7,-,6.50958438679282
FAM66E,KLF7,-,6.1342647582872
CLU,KLF7,-,6.1342647582872
PGM5P3-AS1,KLF7,-,5.96087761453844
CERCAM,KLF7,-,5.92217609422145
LRRC8A,KLF7,-,5.91365705598827
BARHL1,KLF7,-,6.1342647582872
ENTR1,KLF7,-,6.50958438679282
LCN8,KLF7,-,6.43502415077321
EHMT1,KLF7,-,6.50958438679282
TRO,KLF7,-,6.38780359222305
TNFRSF25,KLF7,-,6.50958438679282
SLC30A2,KLF7,-,5.74496070941211
SYTL1,KLF7,-,6.1342647582872
ST3GAL3,KLF7,-,5.79115912700066
ST7L,KLF7,-,5.78888165171596
KCNMA1,KLF7,-,6.1342647582872
VWA2,KLF7,-,5.81513994234838
KNDC1,KLF7,-,6.65532205898288
RIC8A,KLF7,-,6.66384109721606
PTDSS2,KLF7,-,6.1342647582872
WT1-AS,KLF7,-,6.04395688879122
TCIRG1,KLF7,-,5.8782551519176
MRGPRF-AS1,KLF7,-,6.65532205898288
DIXDC1,KLF7,-,6.17272510600025
SIAE,KLF7,-,5.79115912700066
PTHLH,KLF7,-,7.12946859521766
NCOR2,KLF7,-,6.1342647582872
GALNT9,KLF7,-,6.43502415077321
RUBCNL,KLF7,-,5.78888165171596
DLEU7,KLF7,-,6.18969456098128
IL4R,KLF7,-,5.96087761453844
IL4R,KLF7,-,6.1342647582872
KIFC3,KLF7,-,5.81513994234838
BANP,KLF7,-,6.1342647582872
INPP5K,KLF7,-,6.1342647582872
USP6,KLF7,-,6.1342647582872
ARHGAP44,KLF7,-,5.89668760100724
CSF3,KLF7,-,5.89668760100724
ETV4,KLF7,-,6.1342647582872
HID1,KLF7,-,6.1342647582872
MYO15B,KLF7,-,6.66384109721606
PYCR1,KLF7,-,6.38780359222305
DUS1L,KLF7,-,5.78888165171596
DTNA,KLF7,-,6.53054665471057
MADCAM1,KLF7,-,6.53054665471057
CHAF1A,KLF7,-,6.03543785055804
TIMM44,KLF7,-,6.63835260400185
COLGALT1,KLF7,-,6.63835260400185
BORCS8,KLF7,-,6.1342647582872
FBXO17,KLF7,-,7.12946859521766
NKPD1,KLF7,-,5.96087761453844
KIR2DL3,KLF7,-,6.43502415077321
LIMS2,KLF7,-,6.43502415077321
HOXD11,KLF7,-,6.1342647582872
FSIP2-AS2,KLF7,-,6.53054665471057
VIL1,KLF7,-,6.50958438679282
ABCB6,KLF7,-,6.1342647582872
AGAP1,KLF7,-,6.53054665471057
SLC37A1,KLF7,-,6.1342647582872
LZTR1,KLF7,-,5.81513994234838
SULT4A1,KLF7,-,6.1342647582872
STAC,KLF7,-,5.83610221026613
NT5DC2,KLF7,-,6.1342647582872
AMOTL2,KLF7,-,6.38780359222305
PLSCR4,KLF7,-,6.1342647582872
FAM149A,KLF7,-,6.43502415077321
LINC01843,KLF7,-,6.50958438679282
BVES-AS1,KLF7,-,5.74496070941211
CCN2,KLF7,-,6.1342647582872
RAMP3,KLF7,-,5.8121213949184
GRB10,KLF7,-,6.1342647582872
FOXP2,KLF7,-,6.1342647582872
ANGPT1,KLF7,-,6.53054665471057
LINC01503,KLF7,-,6.1342647582872
KCNT1,KLF7,-,6.1342647582872
NACC2,KLF7,-,6.1342647582872
EDA2R,KLF7,-,5.92217609422145
SYT6,KLF9,-,8.02856941805643
KIAA1614-AS1,KLF9,-,7.82368118593578
BAD,KLF9,-,7.80550277953698
ERBB2,KLF9,-,7.67903580168727
DUS1L,KLF9,-,8.30210556767449
POLRMT,KLF9,-,7.75522873517385
POLRMT,KLF9,-,7.69436039374819
ELOF1,KLF9,-,8.7368235873619
ANKRD23,KLF9,-,7.52801820186241
MIR1-1HG,KLF9,-,7.45331081556541
CDC45,KLF9,-,8.28212886730936
XKR5,KLF9,-,7.5495977294584
L1CAM,KLF9,-,8.02856941805643
NTNG1,KLF9,-,8.094793548034
THEM5,KLF9,-,8.27114363677589
HHAT,KLF9,-,8.09854650935504
ONECUT1,KLF9,-,8.46981602670857
DOC2A,KLF9,-,7.67766753453897
INPP5D,KLF9,-,7.66007552834659
CDC45,KLF9,-,7.6404897614524
TJP2,KLF9,-,7.73228094042956
L1CAM,KLF9,-,7.44134825135458
TCTN1,MAF,-,8.09432898114298
SLC22A18,MAF,-,8.10998087426629
NWD1,MAF,-,8.0080463162039
SLC8A1,MAF,-,8.50895563517243
C2orf92,MAF,-,7.99990519723833
LINC01876,MAF,-,7.95336923866419
TJP2,MAF,-,8.68984017078405
KIF21A,NFE2,-,7.33052004691061
HPD,NFE2,-,7.83489450066015
SMAD3,NFE2,-,7.33900444290577
MYO15B,NFE2,-,8.08882731989979
SHTN1,NFE2,-,7.31283892761253
DOC2A,NFE2,-,7.39514232441208
NF1,NFE2,-,8.32915318200296
LINC01114,NFE2,-,7.33078531628267
SP140,NFE2,-,7.83616669456799
METTL6,NFE2,-,7.96440680070887
ZNF436-AS1,MAFF,-,7.70280394629478
MYRF,MAFF,-,7.23203556327954
REL,MAFF,-,7.46863840113599
LAP3,MAFF,-,7.24401008827238
RUFY3,MAFF,-,7.75809340129494
SPOCK3,MAFF,-,7.61487596299554
RNF139,MAFF,-,7.27969523244354
GPR157,MAFF,-,7.32656013224962
ARTN,MAFF,-,7.49372662053472
KLRK1,MAFF,-,7.53791579683576
REEP1,MAFF,-,7.94602986213401
NUB1,MAFF,-,7.70118791526699
GPR157,MYC,-,5.64064902484422
P3H1,MYC,-,5.77458120903132
ARTN,MYC,-,5.61009953872299
UEVLD,MYC,-,5.60362547543902
SLC1A2,MYC,-,5.63134255887351
BAD,MYC,-,5.61697823096221
TMPRSS4,MYC,-,5.63822125111273
LTBR,MYC,-,5.61009953872299
AEBP2,MYC,-,5.63822125111273
RNF31,MYC,-,5.65521566723315
CCDC9B,MYC,-,5.63134255887351
ALDH1A3,MYC,-,6.33094602249737
DPEP2NB,MYC,-,5.61009953872299
DVL2,MYC,-,5.65521566723315
SREBF1,MYC,-,5.7677025167921
VTN,MYC,-,5.70377114186291
ERBB2,MYC,-,5.63822125111273
GRN,MYC,-,6.99332362223841
SLC16A5,MYC,-,5.62810552723153
WBP2,MYC,-,6.511410536538
HGS,MYC,-,6.02342801650886
DTNA,MYC,-,5.87027595694748
ELOF1,MYC,-,6.32406733025815
CRLF1,MYC,-,6.09889131666262
LINC01766,MYC,-,5.63134255887351
LINC01876,MYC,-,6.13712875293356
PTPRN,MYC,-,6.09889131666262
SLC37A1,MYC,-,5.76446548515012
SBF1,MYC,-,6.09889131666262
CASR,MYC,-,6.08877559278142
CEP63,MYC,-,5.63134255887351
CNOT6L,MYC,-,5.65521566723315
TPK1,MYC,-,5.75050578619406
PNMA2,MYC,-,5.99975722262685
PVT1,MYC,-,5.61414582827547
NACC2,MYC,-,6.00663591486607
PNCK,MYC,-,6.09889131666262
GDI1,MYC,-,6.10131909039411
MAP7D1,MYC,-,6.0920126244234
LENEP,MYC,-,6.10131909039411
CAT,MYC,-,5.75030347171644
ENOX1,MYC,-,6.00663591486607
TMEM266,MYC,-,5.76122845350813
IL4R,MYC,-,6.09889131666262
IL4R,MYC,-,5.60686250708101
XPO6,MYC,-,6.09889131666262
ITGAL,MYC,-,6.08877559278142
KAT8,MYC,-,6.33094602249737
ACSF3,MYC,-,6.03010439427045
ERBB2,MYC,-,5.63822125111273
CASC3,MYC,-,5.70377114186291
GRN,MYC,-,6.09889131666262
CYBC1,MYC,-,6.00663591486607
POLRMT,MYC,-,6.0920126244234
CHAF1A,MYC,-,5.61394351379785
TPM4,MYC,-,6.33094602249737
EML2,MYC,-,6.00663591486607
ARHGAP25,MYC,-,6.0920126244234
ST3GAL5,MYC,-,5.67645868738367
MOV10L1,MYC,-,5.73856923201424
FBXL2,MYC,-,5.87027595694748
PLXND1,MYC,-,6.99332362223841
CEP63,MYC,-,5.61697823096221
ANKDD1B,MYC,-,5.63640042081411
SPATS1,MYC,-,5.7677025167921
GRB10,MYC,-,5.65521566723315
ASNS,MYC,-,6.10131909039411
COPS6,MYC,-,5.61697823096221
FOXP2,MYC,-,6.33094602249737
EBF2,MYC,-,5.64064902484422
PTK2B,MYC,-,5.77458120903132
POMK,MYC,-,5.62486849558955
PHF24,MYC,-,5.77458120903132
LINC00484,MYC,-,5.969005422028
TCEAL5,MYC,-,5.81140244395889
SRM,MAZ,-,6.54593130551388
P3H1,MAZ,-,6.08801232092832
SYT6,MAZ,-,6.52336063941369
ANXA11,MAZ,-,6.52289594922928
KNDC1,MAZ,-,6.53159229410906
SCART1,MAZ,-,6.1328217315684
GATD1,MAZ,-,7.07853264116624
SLC22A18,MAZ,-,6.01963647950716
CAT,MAZ,-,6.10686546555318
SERPING1,MAZ,-,6.10686546555318
MRGPRF-AS1,MAZ,-,6.52183380023633
MYO7A,MAZ,-,6.03742747513908
BTG4,MAZ,-,7.51388095965162
SIAE,MAZ,-,6.52123634142779
LTBR,MAZ,-,6.1073301557376
MSI1,MAZ,-,6.09624397562368
EXOC3L4,MAZ,-,6.01857433051421
ATP10A,MAZ,-,6.52296233354134
MEIS2,MAZ,-,6.1328217315684
MAN2C1,MAZ,-,6.10686546555318
CARHSP1,MAZ,-,7.51388095965162
CIITA,MAZ,-,6.52097080417956
MYH11,MAZ,-,6.08814508955244
KIFC3,MAZ,-,6.03742747513908
DPEP2NB,MAZ,-,6.1328217315684
BCAR1,MAZ,-,6.0875476307439
TMEM102,MAZ,-,7.51388095965162
SHBG,MAZ,-,7.07853264116624
RHBDL3,MAZ,-,6.09624397562368
ERBB2,MAZ,-,6.96534738910501
TMEM92,MAZ,-,6.09624397562368
CCDC57,MAZ,-,6.10301517545374
POLRMT,MAZ,-,6.52336063941369
FZR1,MAZ,-,6.56817005005377
CACTIN,MAZ,-,6.02342038529455
MAP2K2,MAZ,-,6.53836349393911
SLC44A2,MAZ,-,6.54593130551388
MAN2B1,MAZ,-,6.56817005005377
TM6SF2,MAZ,-,6.53159229410906
PEPD,MAZ,-,6.10434286169492
ARHGAP33,MAZ,-,6.0875476307439
ARHGAP33,MAZ,-,6.54593130551388
TARM1,MAZ,-,6.52674623932872
KIR2DL3,MAZ,-,6.52289594922928
VIL1,MAZ,-,6.52336063941369
PTPRN,MAZ,-,6.52674623932872
KIF1A,MAZ,-,6.53159229410906
LINC00649,MAZ,-,7.51388095965162
ERG,MAZ,-,7.07853264116624
POFUT2,MAZ,-,6.01704749133685
PPIL2,MAZ,-,6.09139792084335
SBF1,MAZ,-,6.08801232092832
P4HTM,MAZ,-,6.54593130551388
GAK,MAZ,-,6.10434286169492
SCARB2,MAZ,-,6.96534738910501
TRIP13,MAZ,-,6.52820669419403
LIFR-AS1,MAZ,-,6.53159229410906
DIAPH1,MAZ,-,6.52336063941369
CCNJL,MAZ,-,6.53159229410906
DDR1,MAZ,-,6.1073301557376
DDR1,MAZ,-,6.52349340803781
NOTCH4,MAZ,-,6.52336063941369
RCAN2,MAZ,-,6.02680598520958
AGAP3,MAZ,-,6.52097080417956
PTK2B,MAZ,-,6.01857433051421
ZFHX4,MAZ,-,6.08648548175095
ST3GAL1,MAZ,-,7.51388095965162
VLDLR,MAZ,-,7.00909465075214
STOML2,MAZ,-,7.07853264116624
TJP2,MAZ,-,6.5396911801803
CTSL,MAZ,-,6.08814508955244
NUP214,MAZ,-,6.08588802294242
TSPAN7,MAZ,-,6.55522510920219
NLGN3,MAZ,-,6.02342038529455
L1CAM,MAZ,-,6.52336063941369
PODN,MAZ,-,6.1073301557376
NOTCH2NLA,MAZ,-,6.05787384325336
LINC01138,MAZ,-,6.52820669419403
LENEP,MAZ,-,6.10434286169492
LEMD1,MAZ,-,6.54267847422297
RGS7,MAZ,-,6.02342038529455
KCNMA1,MAZ,-,6.02342038529455
VWA2,MAZ,-,6.02680598520958
UEVLD,MAZ,-,7.51388095965162
CAT,MAZ,-,6.08562248569418
R3HDM2,MAZ,-,6.1073301557376
HRK,MAZ,-,6.52336063941369
NCOR2,MAZ,-,6.52674623932872
GALNT9,MAZ,-,6.53159229410906
NOVA1,MAZ,-,6.5396911801803
PRKD1,MAZ,-,7.00909465075214
MEIS2,MAZ,-,6.08648548175095
ONECUT1,MAZ,-,6.52336063941369
EWSAT1,MAZ,-,6.0411449966144
MAN2C1,MAZ,-,6.54267847422297
ANPEP,MAZ,-,6.1073301557376
HAS3,MAZ,-,6.5396911801803
COX4I1,MAZ,-,6.10102364609196
SLC13A5,MAZ,-,6.02195993042924
DVL2,MAZ,-,6.5396911801803
SENP3,MAZ,-,6.52123634142779
KCNJ12,MAZ,-,6.52349340803781
MLLT6,MAZ,-,6.01704749133685
CASC3,MAZ,-,6.52667985501666
HSPB9,MAZ,-,6.03158565567785
FMNL1,MAZ,-,6.52123634142779
CD79B,MAZ,-,6.54593130551388
SLC16A5,MAZ,-,6.11058298702851
ENDOV,MAZ,-,6.52336063941369
SLC38A10,MAZ,-,6.96534738910501
HGS,MAZ,-,6.52667985501666
ZBTB7C,MAZ,-,6.54267847422297
POLRMT,MAZ,-,7.51388095965162
CRB3,MAZ,-,7.51388095965162
MAN2B1,MAZ,-,6.53159229410906
RFX1,MAZ,-,6.52336063941369
PEPD,MAZ,-,6.11058298702851
HRC,MAZ,-,6.01704749133685
PIH1D1,MAZ,-,6.03490487128082
TMC4,MAZ,-,6.1073301557376
ALKAL2,MAZ,-,6.56817005005377
CCDC85A,MAZ,-,6.08562248569418
ARHGAP25,MAZ,-,6.0181096403298
RAB11FIP5,MAZ,-,6.52674623932872
ANKRD23,MAZ,-,6.54267847422297
SMPD4,MAZ,-,7.07853264116624
TNS1,MAZ,-,6.53637196457733
TMBIM1,MAZ,-,7.07853264116624
KIF1A,MAZ,-,6.53836349393911
CABIN1,MAZ,-,6.54221378403856
SULT4A1,MAZ,-,6.53159229410906
HDAC10,MAZ,-,7.51388095965162
EFHB,MAZ,-,6.08648548175095
CMTM7,MAZ,-,6.1073301557376
STAC,MAZ,-,6.10102364609196
SCN11A,MAZ,-,6.1328217315684
AMT,MAZ,-,6.11058298702851
ABTB1,MAZ,-,6.09139792084335
PLXND1,MAZ,-,6.5396911801803
LINC02004,MAZ,-,6.10102364609196
CLCN2,MAZ,-,6.53836349393911
GAK,MAZ,-,6.53836349393911
ANKDD1B,MAZ,-,6.53159229410906
LINC01843,MAZ,-,6.52296233354134
F13A1,MAZ,-,6.52674623932872
NOTCH4,MAZ,-,6.08648548175095
PTK7,MAZ,-,6.52336063941369
ZFAND2A,MAZ,-,6.01857433051421
TMEM184A,MAZ,-,6.53637196457733
ICA1,MAZ,-,6.53159229410906
AGAP3,MAZ,-,6.52674623932872
FAM66E,MAZ,-,6.10102364609196
ZHX2,MAZ,-,6.08801232092832
KHDRBS3,MAZ,-,7.51388095965162
GPAA1,MAZ,-,6.11058298702851
TJP2,MAZ,-,6.52336063941369
AKNA,MAZ,-,6.52183380023633
EHMT1,MAZ,-,6.54267847422297
HUWE1,MAZ,-,6.52336063941369
TRO,MAZ,-,6.01857433051421
NLGN3,MAZ,-,6.52123634142779
PAK3,MAZ,-,6.52349340803781
GDI1,MAZ,-,6.52183380023633
STIL,MEF2A,-,7.71543296953498
ITGB1-DT,MEF2A,-,7.71543296953498
NARS2,MEF2A,-,7.08484915979905
LINC02715,MEF2A,-,6.9186032123147
CD9,MEF2A,-,6.7589155344371
RAB21,MEF2A,-,7.09382037765734
OR6J1,MEF2A,-,7.00862474323756
CCDC9B,MEF2A,-,6.99167223500879
AKAP13,MEF2A,-,6.7447471972678
MYLK3,MEF2A,-,6.84967951097582
TMPRSS9,MEF2A,-,6.68863068280249
RIPOR3,MEF2A,-,6.8818521543297
C2CD2,MEF2A,-,7.10180166802782
DCBLD2,MEF2A,-,7.2557972628505
SPATS1,MEF2A,-,6.75458460167793
KHDRBS3,MEF2A,-,6.71715296854506
BARHL1,MEF2A,-,6.8981240874106
LRRC32,MEF2A,-,7.4206820600391
ELOF1,MEF2A,-,6.8981240874106
DTNB,MEF2A,-,7.01190387804094
MED15,MEF2A,-,7.27237854827134
CNOT6L,MEF2A,-,7.39890365530725
TRIO,MEF2A,-,7.27237854827134
HNRNPH1,MEF2A,-,6.8361298784864
TMEM244,MEF2A,-,6.79529536961418
TPK1,MEF2A,-,7.17920162348108
RSPO2,MEF2A,-,6.74561338381964
PARP10,MEF2A,-,7.7384487836266
NFIB,MEF2A,-,7.06028658400772
STIL,MEF2C,-,8.00805502760431
ITGB1-DT,MEF2C,-,8.00805502760431
NARS2,MEF2C,-,7.57588922074396
CD9,MEF2C,-,7.02561317766314
